source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0034612,response to tumor necrosis factor,1.69151751574313e-14,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus."" [GOC:mah]",216,454,32,20972,0.07048458149779736,0.14814814814814814,query_1,['GO:0034097']
GO:BP,GO:0150076,neuroinflammatory response,1.905232620613976e-14,True,"""The immediate defensive reaction by neural vertebrate tissue to infection or injury caused by chemical or physical agents."" [GOC:aruk, GOC:bc, PMID:10981966, PMID:11099416, PMID:18164423]",77,454,21,20972,0.046255506607929514,0.2727272727272727,query_1,['GO:0006954']
GO:BP,GO:0050864,regulation of B cell activation,1.9195543051612573e-14,True,"""Any process that modulates the frequency, rate or extent of B cell activation."" [GOC:ai]",133,454,26,20972,0.05726872246696035,0.19548872180451127,query_1,"['GO:0042113', 'GO:0051249']"
KEGG,KEGG:05416,Viral myocarditis,1.9275594292251716e-14,True,Viral myocarditis,66,384,24,8716,0.0625,0.36363636363636365,query_1,['KEGG:00000']
GO:BP,GO:0007160,cell-matrix adhesion,2.065148984832329e-14,True,"""The binding of a cell to the extracellular matrix via adhesion molecules."" [GOC:hb]",233,454,33,20972,0.07268722466960352,0.14163090128755365,query_1,['GO:0031589']
GO:BP,GO:0045580,regulation of T cell differentiation,2.2054769515581837e-14,True,"""Any process that modulates the frequency, rate or extent of T cell differentiation."" [GOC:go_curators]",188,454,30,20972,0.06607929515418502,0.1595744680851064,query_1,"['GO:0030217', 'GO:0045619', 'GO:0050863']"
GO:BP,GO:0016064,immunoglobulin mediated immune response,2.2925297011543002e-14,True,"""An immune response mediated by immunoglobulins, whether cell-bound or in solution."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",203,454,31,20972,0.06828193832599119,0.15270935960591134,query_1,['GO:0019724']
REAC,REAC:R-HSA-162582,Signal Transduction,2.3108954178351297e-14,True,Signal Transduction,2570,419,173,11056,0.4128878281622912,0.06731517509727626,query_1,['REAC:0000000']
GO:CC,GO:0030054,cell junction,2.3268556254739686e-14,True,"""A cellular component that forms a specialized region of connection between two or more cells, or between a cell and the extracellular matrix, or between two membrane-bound components of a cell, such as flagella."" [GOC:aruk, GOC:bc, GOC:mah, ISBN:0198506732, PMID:26820516, PMID:28096264]",2370,459,111,22155,0.24183006535947713,0.04683544303797468,query_1,['GO:0110165']
GO:MF,GO:0042802,identical protein binding,2.5337573452645703e-14,True,"""Binding to an identical protein or proteins."" [GOC:jl]",2179,454,111,20208,0.2444933920704846,0.05094079853143644,query_1,['GO:0005515']
GO:BP,GO:0050878,regulation of body fluid levels,2.6588826765011368e-14,True,"""Any process that modulates the levels of body fluids."" [GOC:ai, GOC:dph, GOC:tb]",374,454,41,20972,0.09030837004405286,0.10962566844919786,query_1,['GO:0065008']
WP,WP:WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,3.137205536813985e-14,True,Extrafollicular and follicular B cell activation by SARS CoV 2,74,379,25,8899,0.06596306068601583,0.33783783783783783,query_1,['WP:000000']
GO:BP,GO:1990868,response to chemokine,3.186762244597555e-14,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemokine stimulus."" [PMID:11113082]",89,454,22,20972,0.048458149779735685,0.24719101123595505,query_1,['GO:0034097']
GO:BP,GO:1990869,cellular response to chemokine,3.186762244597555e-14,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemokine stimulus."" [PMID:11113082]",89,454,22,20972,0.048458149779735685,0.24719101123595505,query_1,"['GO:0071345', 'GO:1990868']"
WP,WP:WP4217,Ebola virus infection in host,3.292268445013686e-14,True,Ebola virus infection in host,128,379,32,8899,0.08443271767810026,0.25,query_1,['WP:000000']
GO:BP,GO:0042325,regulation of phosphorylation,3.71239911841393e-14,True,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]",560,454,50,20972,0.11013215859030837,0.08928571428571429,query_1,"['GO:0016310', 'GO:0051174']"
GO:BP,GO:1903034,regulation of response to wounding,3.737967141561304e-14,True,"""Any process that modulates the frequency, rate or extent of response to wounding."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:19164535]",163,454,28,20972,0.06167400881057269,0.17177914110429449,query_1,"['GO:0009611', 'GO:0080134']"
GO:BP,GO:0019883,antigen processing and presentation of endogenous antigen,3.897297330975758e-14,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of endogenous origin on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",31,454,15,20972,0.03303964757709251,0.4838709677419355,query_1,['GO:0019882']
GO:BP,GO:0043069,negative regulation of programmed cell death,4.085849437861437e-14,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",887,454,64,20972,0.14096916299559473,0.07215332581736189,query_1,"['GO:0012501', 'GO:0043067', 'GO:0048523']"
GO:CC,GO:0035579,specific granule membrane,4.1019737684911014e-14,True,"""The lipid bilayer surrounding a specific granule, a granule with a membranous, tubular internal structure, found primarily in mature neutrophil cells. Most are released into the extracellular fluid. Specific granules contain lactoferrin, lysozyme, vitamin B12 binding protein and elastase."" [GOC:bf, PMID:7334549]",90,459,21,22155,0.0457516339869281,0.23333333333333334,query_1,"['GO:0030667', 'GO:0042581']"
GO:BP,GO:0032615,interleukin-12 production,4.353052312858544e-14,True,"""The appearance of interleukin-12 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",61,454,19,20972,0.04185022026431718,0.3114754098360656,query_1,['GO:0001816']
GO:BP,GO:0032655,regulation of interleukin-12 production,4.353052312858544e-14,True,"""Any process that modulates the frequency, rate, or extent of interleukin-12 production."" [GOC:mah]",61,454,19,20972,0.04185022026431718,0.3114754098360656,query_1,"['GO:0001817', 'GO:0032615']"
REAC,REAC:R-HSA-1474228,Degradation of the extracellular matrix,4.8093287398291303e-14,True,Degradation of the extracellular matrix,140,419,32,11056,0.07637231503579953,0.22857142857142856,query_1,['REAC:R-HSA-1474244']
GO:BP,GO:0051093,negative regulation of developmental process,5.110657837749434e-14,True,"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",916,454,65,20972,0.14317180616740088,0.07096069868995633,query_1,"['GO:0032502', 'GO:0048519', 'GO:0050793']"
GO:MF,GO:0005539,glycosaminoglycan binding,5.289784952764145e-14,True,"""Binding to a glycan (polysaccharide) containing a substantial proportion of aminomonosaccharide residues."" [GOC:jl, ISBN:0198506732]",243,454,33,20208,0.07268722466960352,0.13580246913580246,query_1,['GO:0097367']
GO:MF,GO:0019956,chemokine binding,5.394751565685446e-14,True,"""Binding to a chemokine. Chemokines are a family of small chemotactic cytokines; their name is derived from their ability to induce directed chemotaxis in nearby responsive cells. All chemokines possess a number of conserved cysteine residues involved in intramolecular disulfide bond formation. Some chemokines are considered pro-inflammatory and can be induced during an immune response to recruit cells of the immune system to a site of infection, while others are considered homeostatic and are involved in controlling the migration of cells during normal processes of tissue maintenance or development. Chemokines are found in all vertebrates, some viruses and some bacteria."" [GOC:ai, GOC:BHF, GOC:rl, PMID:12183377, Wikipedia:Chemokine]",33,454,15,20208,0.03303964757709251,0.45454545454545453,query_1,['GO:0019955']
GO:BP,GO:0050918,positive chemotaxis,5.730581422674728e-14,True,"""The directed movement of a motile cell or organism towards a higher concentration of a chemical."" [GOC:ai, GOC:bf, GOC:isa_complete]",71,454,20,20972,0.04405286343612335,0.28169014084507044,query_1,['GO:0006935']
GO:MF,GO:0005201,extracellular matrix structural constituent,6.168845798933961e-14,True,"""The action of a molecule that contributes to the structural integrity of the extracellular matrix."" [GOC:mah]",169,454,28,20208,0.06167400881057269,0.16568047337278108,query_1,['GO:0005198']
GO:CC,GO:0098590,plasma membrane region,6.256780572310285e-14,True,"""A membrane that is a (regional) part of the plasma membrane."" [GOC:dos]",1303,459,76,22155,0.1655773420479303,0.05832693783576362,query_1,"['GO:0005886', 'GO:0016020']"
GO:BP,GO:0006810,transport,6.402701363111964e-14,True,"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or a transporter complex, a pore or a motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]",4370,454,172,20972,0.3788546255506608,0.039359267734553775,query_1,['GO:0051234']
HP,HP:0005368,Abnormality of humoral immunity,6.873604572785862e-14,True,"An abnormality of the humoral immune system, which comprises antibodies produced by B cells as well as the complement system.",359,187,49,5200,0.2620320855614973,0.13649025069637882,query_1,['HP:0010978']
GO:BP,GO:2000401,regulation of lymphocyte migration,7.778138568543485e-14,True,"""Any process that modulates the frequency, rate or extent of lymphocyte migration."" [GOC:mah]",72,454,20,20972,0.04405286343612335,0.2777777777777778,query_1,"['GO:0071675', 'GO:0072676']"
KEGG,KEGG:04148,Efferocytosis,7.813693634912711e-14,True,Efferocytosis,157,384,35,8716,0.09114583333333333,0.2229299363057325,query_1,['KEGG:00000']
GO:BP,GO:1904646,cellular response to amyloid-beta,8.909542677591042e-14,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a amyloid-beta stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:23555824]",39,454,16,20972,0.03524229074889868,0.41025641025641024,query_1,"['GO:1901699', 'GO:1901701', 'GO:1904645']"
KEGG,KEGG:04145,Phagosome,9.773308440010309e-14,True,Phagosome,149,384,34,8716,0.08854166666666667,0.22818791946308725,query_1,['KEGG:00000']
GO:BP,GO:0002720,positive regulation of cytokine production involved in immune response,1.0379673348531157e-13,True,"""Any process that activates or increases the frequency, rate, or extent of cytokine production that contributes to an immune response."" [GOC:add]",83,454,21,20972,0.046255506607929514,0.25301204819277107,query_1,"['GO:0001819', 'GO:0002367', 'GO:0002702', 'GO:0002718']"
GO:BP,GO:0019884,antigen processing and presentation of exogenous antigen,1.1770146139842795e-13,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of exogenous origin on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",47,454,17,20972,0.037444933920704845,0.3617021276595745,query_1,['GO:0019882']
GO:MF,GO:0032813,tumor necrosis factor receptor superfamily binding,1.1927248093966803e-13,True,"""Binding to a member of the tumor necrosis factor receptor superfamily."" [GOC:add]",49,454,17,20208,0.037444933920704845,0.3469387755102041,query_1,['GO:0005126']
GO:CC,GO:0005773,vacuole,1.532448231913195e-13,True,"""A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol."" [GOC:mtg_sensu, ISBN:0198506732]",882,459,60,22155,0.13071895424836602,0.06802721088435375,query_1,"['GO:0005737', 'GO:0043231']"
KEGG,KEGG:04650,Natural killer cell mediated cytotoxicity,1.600327879029511e-13,True,Natural killer cell mediated cytotoxicity,125,384,31,8716,0.08072916666666667,0.248,query_1,['KEGG:00000']
GO:BP,GO:0032729,positive regulation of type II interferon production,1.8858318275557152e-13,True,"""Any process that activates or increases the frequency, rate, or extent of interferon-gamma production. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]",75,454,20,20972,0.04405286343612335,0.26666666666666666,query_1,"['GO:0001819', 'GO:0032609', 'GO:0032649']"
GO:MF,GO:0019899,enzyme binding,2.2321270758000115e-13,True,"""Binding to an enzyme, a protein with catalytic activity."" [GOC:jl]",2060,454,105,20208,0.23127753303964757,0.050970873786407765,query_1,['GO:0005515']
GO:BP,GO:0002717,positive regulation of natural killer cell mediated immunity,2.2678054236813936e-13,True,"""Any process that activates or increases the frequency, rate, or extent of natural killer cell mediated immunity."" [GOC:add]",34,454,15,20972,0.03303964757709251,0.4411764705882353,query_1,"['GO:0002228', 'GO:0002708', 'GO:0002715', 'GO:0045089']"
GO:BP,GO:0045589,regulation of regulatory T cell differentiation,2.2678054236813936e-13,True,"""Any process that modulates the frequency, rate or extent of differentiation of regulatory T cells."" [ISBN:0781735149]",34,454,15,20972,0.03303964757709251,0.4411764705882353,query_1,"['GO:0045066', 'GO:0045580']"
