source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
WP,WP:WP2806,Complement system,4.6521211387606034e-15,True,Complement system,94,393,29,8899,0.0737913486005089,0.30851063829787234,query_1,['WP:000000']
GO:MF,GO:0016493,C-C chemokine receptor activity,4.800939729694843e-15,True,"""Combining with a C-C chemokine and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. C-C chemokines do not have an amino acid between the first two cysteines of the characteristic four-cysteine motif."" [GOC:signaling, PMID:8662823]",23,473,14,20208,0.02959830866807611,0.6086956521739131,query_1,['GO:0004950']
GO:BP,GO:0032615,interleukin-12 production,5.135808605841966e-15,True,"""The appearance of interleukin-12 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",61,474,20,20972,0.04219409282700422,0.32786885245901637,query_1,['GO:0001816']
GO:BP,GO:0002889,regulation of immunoglobulin mediated immune response,5.135808605841966e-15,True,"""Any process that modulates the frequency, rate, or extent of an immunoglobulin mediated immune response."" [GOC:add]",61,474,20,20972,0.04219409282700422,0.32786885245901637,query_1,"['GO:0002712', 'GO:0016064']"
GO:BP,GO:0002712,regulation of B cell mediated immunity,5.135808605841966e-15,True,"""Any process that modulates the frequency, rate, or extent of B cell mediated immunity."" [GOC:add]",61,474,20,20972,0.04219409282700422,0.32786885245901637,query_1,"['GO:0002706', 'GO:0002822', 'GO:0019724']"
GO:BP,GO:0032655,regulation of interleukin-12 production,5.135808605841966e-15,True,"""Any process that modulates the frequency, rate, or extent of interleukin-12 production."" [GOC:mah]",61,474,20,20972,0.04219409282700422,0.32786885245901637,query_1,"['GO:0001817', 'GO:0032615']"
KEGG,KEGG:04145,Phagosome,5.269860342896127e-15,True,Phagosome,149,397,36,8716,0.0906801007556675,0.24161073825503357,query_1,['KEGG:00000']
GO:BP,GO:0001934,positive regulation of protein phosphorylation,6.3942435706353664e-15,True,"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]",309,474,39,20972,0.08227848101265822,0.1262135922330097,query_1,"['GO:0001932', 'GO:0006468', 'GO:0031401', 'GO:0042327']"
KEGG,KEGG:05168,Herpes simplex virus 1 infection,7.405629058056785e-15,True,Herpes simplex virus 1 infection,177,397,39,8716,0.0982367758186398,0.22033898305084745,query_1,['KEGG:00000']
GO:BP,GO:0050790,regulation of catalytic activity,8.463447849492892e-15,True,"""Any process that modulates the activity of an enzyme."" [GOC:ai, GOC:ebc, GOC:vw]",774,474,62,20972,0.1308016877637131,0.08010335917312661,query_1,['GO:0065009']
GO:BP,GO:0002724,regulation of T cell cytokine production,1.0329656313174934e-14,True,"""Any process that modulates the frequency, rate, or extent of T cell cytokine production."" [GOC:add]",40,474,17,20972,0.035864978902953586,0.425,query_1,"['GO:0002369', 'GO:0002709', 'GO:0002718']"
GO:BP,GO:0002369,T cell cytokine production,1.0329656313174934e-14,True,"""Any process that contributes to cytokine production by a T cell."" [GOC:add, ISBN:0781735149]",40,474,17,20972,0.035864978902953586,0.425,query_1,"['GO:0002367', 'GO:0002456']"
GO:MF,GO:0023026,MHC class II protein complex binding,1.1277932770117903e-14,True,"""Binding to a class II major histocompatibility complex."" [GOC:mtg_signal, GOC:vw]",24,473,14,20208,0.02959830866807611,0.5833333333333334,query_1,['GO:0023023']
GO:MF,GO:0019957,C-C chemokine binding,1.1277932770117903e-14,True,"""Binding to a C-C chemokine; C-C chemokines do not have an amino acid between the first two cysteines of the characteristic four-cysteine motif."" [GOC:ai]",24,473,14,20208,0.02959830866807611,0.5833333333333334,query_1,['GO:0019956']
GO:BP,GO:0007186,G protein-coupled receptor signaling pathway,1.1517678398859889e-14,True,"""The series of molecular signals initiated by a ligand binding to its receptor, in which the activated receptor promotes the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, and ends with regulation of a downstream cellular process. The pathway can start from the plasma membrane, Golgi or nuclear membrane."" [GOC:bf, GOC:mah, PMID:16902576, PMID:24568158, Wikipedia:G_protein-coupled_receptor]",1299,474,83,20972,0.1751054852320675,0.06389530408006158,query_1,['GO:0007165']
REAC,REAC:R-HSA-375276,Peptide ligand-binding receptors,1.293685541314353e-14,True,Peptide ligand-binding receptors,195,438,39,11056,0.08904109589041095,0.2,query_1,['REAC:R-HSA-373076']
GO:BP,GO:0002717,positive regulation of natural killer cell mediated immunity,1.3033275265402046e-14,True,"""Any process that activates or increases the frequency, rate, or extent of natural killer cell mediated immunity."" [GOC:add]",34,474,16,20972,0.03375527426160337,0.47058823529411764,query_1,"['GO:0002228', 'GO:0002708', 'GO:0002715', 'GO:0045089']"
GO:BP,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",1.3191395254862679e-14,True,"""Any process that modulates the frequency, rate or extent of CD4-positive, alpha-beta T cell activation."" [GOC:obol]",82,474,22,20972,0.046413502109704644,0.2682926829268293,query_1,"['GO:0035710', 'GO:0046634']"
GO:BP,GO:0045766,positive regulation of angiogenesis,1.3241688437130062e-14,True,"""Any process that activates or increases angiogenesis."" [GOC:go_curators]",163,474,29,20972,0.06118143459915612,0.17791411042944785,query_1,"['GO:0001525', 'GO:0045765', 'GO:1904018']"
GO:BP,GO:1903034,regulation of response to wounding,1.3241688437130062e-14,True,"""Any process that modulates the frequency, rate or extent of response to wounding."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:19164535]",163,474,29,20972,0.06118143459915612,0.17791411042944785,query_1,"['GO:0009611', 'GO:0080134']"
GO:BP,GO:0065009,regulation of molecular function,1.342011055267456e-14,True,"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]",1070,474,74,20972,0.15611814345991562,0.0691588785046729,query_1,['GO:0065007']
GO:BP,GO:0019724,B cell mediated immunity,1.615904006789888e-14,True,"""Any process involved with the carrying out of an immune response by a B cell, through, for instance, the production of antibodies or cytokines, or antigen presentation to T cells."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",206,474,32,20972,0.06751054852320675,0.1553398058252427,query_1,"['GO:0002449', 'GO:0002460']"
REAC,REAC:R-HSA-500792,GPCR ligand binding,1.772838123277293e-14,True,GPCR ligand binding,460,438,61,11056,0.13926940639269406,0.13260869565217392,query_1,['REAC:R-HSA-372790']
KEGG,KEGG:05166,Human T-cell leukemia virus 1 infection,1.92246795558488e-14,True,Human T-cell leukemia virus 1 infection,220,397,43,8716,0.10831234256926953,0.19545454545454546,query_1,['KEGG:00000']
REAC,REAC:R-HSA-1474228,Degradation of the extracellular matrix,2.307207513884088e-14,True,Degradation of the extracellular matrix,140,438,33,11056,0.07534246575342465,0.2357142857142857,query_1,['REAC:R-HSA-1474244']
GO:CC,GO:0005764,lysosome,2.320647509696654e-14,True,"""A small lytic vacuole that has cell cycle-independent morphology found in most animal cells and that contains a variety of hydrolases, most of which have their maximal activities in the pH range 5-6. The contained enzymes display latency if properly isolated. About 40 different lysosomal hydrolases are known and lysosomes have a great variety of morphologies and functions."" [GOC:mah, ISBN:0198506732]",787,479,59,22155,0.12317327766179541,0.07496823379923762,query_1,['GO:0000323']
GO:CC,GO:0000323,lytic vacuole,2.320647509696654e-14,True,"""A vacuole that is maintained at an acidic pH and which contains degradative enzymes, including a wide variety of acid hydrolases."" [GOC:krc]",787,479,59,22155,0.12317327766179541,0.07496823379923762,query_1,['GO:0005773']
GO:BP,GO:0042116,macrophage activation,2.3406631722771772e-14,True,"""A change in morphology and behavior of a macrophage resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149, PMID:14506301]",105,474,24,20972,0.05063291139240506,0.22857142857142856,query_1,['GO:0002274']
GO:BP,GO:0050878,regulation of body fluid levels,2.3767416021882867e-14,True,"""Any process that modulates the levels of body fluids."" [GOC:ai, GOC:dph, GOC:tb]",374,474,42,20972,0.08860759493670886,0.11229946524064172,query_1,['GO:0065008']
GO:MF,GO:0005539,glycosaminoglycan binding,2.8144574660847717e-14,True,"""Binding to a glycan (polysaccharide) containing a substantial proportion of aminomonosaccharide residues."" [GOC:jl, ISBN:0198506732]",243,473,34,20208,0.07188160676532769,0.13991769547325103,query_1,['GO:0097367']
GO:BP,GO:0002716,negative regulation of natural killer cell mediated immunity,2.851397476245759e-14,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of natural killer cell mediated immunity."" [GOC:add]",24,474,14,20972,0.029535864978902954,0.5833333333333334,query_1,"['GO:0002228', 'GO:0002707', 'GO:0002715', 'GO:0045824']"
GO:BP,GO:0002820,negative regulation of adaptive immune response,3.016929938014492e-14,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of an adaptive immune response."" [GOC:add]",66,474,20,20972,0.04219409282700422,0.30303030303030304,query_1,"['GO:0002250', 'GO:0002819', 'GO:0050777']"
GO:CC,GO:0031012,extracellular matrix,3.112488961095631e-14,True,"""A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues."" [GOC:BHF, GOC:mah, GOC:rph, PMID:21123617, PMID:28089324, PMID:33605520]",339,479,38,22155,0.07933194154488518,0.11209439528023599,query_1,['GO:0030312']
GO:CC,GO:0030312,external encapsulating structure,3.435456581178603e-14,True,"""A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space."" [GOC:go_curators]",340,479,38,22155,0.07933194154488518,0.11176470588235295,query_1,"['GO:0071944', 'GO:0110165']"
GO:BP,GO:0071363,cellular response to growth factor stimulus,3.57707838586402e-14,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:mah]",706,474,58,20972,0.12236286919831224,0.0821529745042493,query_1,"['GO:0070848', 'GO:0071495']"
GO:BP,GO:0050673,epithelial cell proliferation,3.727371018515402e-14,True,"""The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances."" [ISBN:0721662544]",435,474,45,20972,0.0949367088607595,0.10344827586206896,query_1,['GO:0008283']
KEGG,KEGG:05416,Viral myocarditis,4.0471987023515646e-14,True,Viral myocarditis,66,397,24,8716,0.060453400503778336,0.36363636363636365,query_1,['KEGG:00000']
GO:BP,GO:0043277,apoptotic cell clearance,4.606396530994085e-14,True,"""The recognition and removal of an apoptotic cell by a neighboring cell or by a phagocyte."" [GOC:rk, PMID:14685684]",43,474,17,20972,0.035864978902953586,0.3953488372093023,query_1,['GO:0006909']
GO:BP,GO:0070848,response to growth factor,5.079791274922284e-14,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]",734,474,59,20972,0.12447257383966245,0.08038147138964577,query_1,['GO:0009719']
KEGG,KEGG:04650,Natural killer cell mediated cytotoxicity,5.1777078621488795e-14,True,Natural killer cell mediated cytotoxicity,125,397,32,8716,0.08060453400503778,0.256,query_1,['KEGG:00000']
GO:BP,GO:0150076,neuroinflammatory response,5.215031342018005e-14,True,"""The immediate defensive reaction by neural vertebrate tissue to infection or injury caused by chemical or physical agents."" [GOC:aruk, GOC:bc, PMID:10981966, PMID:11099416, PMID:18164423]",77,474,21,20972,0.04430379746835443,0.2727272727272727,query_1,['GO:0006954']
GO:MF,GO:0004950,chemokine receptor activity,5.32052426686636e-14,True,"""Combining with a chemokine, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. Chemokines are a family of small chemotactic cytokines; their name is derived from their ability to induce directed chemotaxis in nearby responsive cells. All chemokines possess a number of conserved cysteine residues involved in intramolecular disulfide bond formation. Some chemokines are considered pro-inflammatory and can be induced during an immune response to recruit cells of the immune system to a site of infection, while others are considered homeostatic and are involved in controlling the migration of cells during normal processes of tissue maintenance or development. Chemokines are found in all vertebrates, some viruses and some bacteria."" [GOC:BHF, GOC:rl, GOC:signaling, IUPHAR_GPCR:1280, PMID:12183377, PMID:8662823, Wikipedia:Chemokine]",26,473,14,20208,0.02959830866807611,0.5384615384615384,query_1,"['GO:0001637', 'GO:0004896']"
GO:MF,GO:0001637,G protein-coupled chemoattractant receptor activity,5.32052426686636e-14,True,"""Combining with a chemoattractant and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex."" [GOC:bf, GOC:mah]",26,473,14,20208,0.02959830866807611,0.5384615384615384,query_1,['GO:0004930']
GO:BP,GO:0032613,interleukin-10 production,5.412481133450452e-14,True,"""The appearance of interleukin-10 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",59,474,19,20972,0.04008438818565401,0.3220338983050847,query_1,['GO:0001816']
