source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
REAC,REAC:R-HSA-6783783,Interleukin-10 signaling,1.0309933246944329e-20,True,Interleukin-10 signaling,45,456,25,11056,0.05482456140350877,0.5555555555555556,query_1,['REAC:R-HSA-449147']
GO:BP,GO:0032675,regulation of interleukin-6 production,1.158398564048818e-20,True,"""Any process that modulates the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]",149,492,34,20972,0.06910569105691057,0.22818791946308725,query_1,"['GO:0001817', 'GO:0032635']"
GO:BP,GO:0032635,interleukin-6 production,1.158398564048818e-20,True,"""The appearance of interleukin-6 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",149,492,34,20972,0.06910569105691057,0.22818791946308725,query_1,['GO:0001816']
GO:BP,GO:0045123,cellular extravasation,1.2869581309370246e-20,True,"""The migration of a leukocyte from the blood vessels into the surrounding tissue."" [GOC:jl]",74,492,26,20972,0.052845528455284556,0.35135135135135137,query_1,['GO:0050900']
KEGG,KEGG:04512,ECM-receptor interaction,1.507855108603497e-20,True,ECM-receptor interaction,89,416,34,8716,0.08173076923076923,0.38202247191011235,query_1,['KEGG:00000']
GO:BP,GO:0009888,tissue development,1.9461218688926937e-20,True,"""The process whose specific outcome is the progression of a tissue over time, from its formation to the mature structure."" [ISBN:0471245208]",2014,492,123,20972,0.25,0.06107249255213505,query_1,['GO:0048856']
GO:BP,GO:0046634,regulation of alpha-beta T cell activation,2.1232485623084522e-20,True,"""Any process that modulates the frequency, rate or extent of alpha-beta T cell activation."" [GOC:ai]",120,492,31,20972,0.06300813008130081,0.25833333333333336,query_1,"['GO:0046631', 'GO:0050863']"
GO:MF,GO:0015026,coreceptor activity,2.3206271280112912e-20,True,"""Combining with an extracellular or intracellular messenger, and in cooperation with a nearby primary receptor, initiating a change in cell activity."" [GOC:go_curators]",62,490,24,20208,0.04897959183673469,0.3870967741935484,query_1,['GO:0038023']
GO:CC,GO:0030139,endocytic vesicle,2.5577763961737098e-20,True,"""A membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. Endocytic vesicles fuse with early endosomes to deliver the cargo for further sorting."" [GOC:go_curators, PMID:19696797]",355,497,47,22155,0.09456740442655935,0.1323943661971831,query_1,['GO:0031410']
REAC,REAC:R-HSA-202733,Cell surface interactions at the vascular wall,2.757097143184204e-20,True,Cell surface interactions at the vascular wall,192,456,46,11056,0.10087719298245613,0.23958333333333334,query_1,['REAC:R-HSA-109582']
GO:BP,GO:0022603,regulation of anatomical structure morphogenesis,2.966805283057778e-20,True,"""Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis."" [GOC:mah]",822,492,74,20972,0.15040650406504066,0.09002433090024331,query_1,"['GO:0009653', 'GO:0050793']"
GO:BP,GO:0072676,lymphocyte migration,3.5509899599301325e-20,True,"""The movement of a lymphocyte within or between different tissues and organs of the body."" [CL:0000542, GOC:BHF, GOC:mah]",112,492,30,20972,0.06097560975609756,0.26785714285714285,query_1,['GO:0071674']
GO:BP,GO:0032760,positive regulation of tumor necrosis factor production,4.122466948661941e-20,True,"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor production."" [GO_REF:0000058, GOC:TermGenie, PMID:10891884, PMID:15560120]",103,492,29,20972,0.05894308943089431,0.2815533980582524,query_1,"['GO:0032640', 'GO:0032680', 'GO:1903557']"
GO:BP,GO:0150076,neuroinflammatory response,4.23601234739459e-20,True,"""The immediate defensive reaction by neural vertebrate tissue to infection or injury caused by chemical or physical agents."" [GOC:aruk, GOC:bc, PMID:10981966, PMID:11099416, PMID:18164423]",77,492,26,20972,0.052845528455284556,0.33766233766233766,query_1,['GO:0006954']
REAC,REAC:R-HSA-380108,Chemokine receptors bind chemokines,4.74691735300146e-20,True,Chemokine receptors bind chemokines,57,456,27,11056,0.05921052631578947,0.47368421052631576,query_1,['REAC:R-HSA-375276']
GO:MF,GO:0023023,MHC protein complex binding,4.958233087696039e-20,True,"""Binding to a major histocompatibility complex."" [GOC:mtg_signal, GOC:vw]",33,490,19,20208,0.03877551020408163,0.5757575757575758,query_1,['GO:0044877']
GO:BP,GO:0007249,canonical NF-kappaB signal transduction,5.211115658661637e-20,True,"""An intracellular signaling cassette characterized by the I-kappaB-kinase (IKK)-dependent activation of NF-kappaB, also known as the canonical NF-kappaB signaling cascade. The cascade begins with activation of a trimeric IKK complex (consisting of catalytic kinase subunits IKKalpha and/or IKKbeta, and the regulatory scaffold protein NEMO) and ends with the regulation of transcription of target genes by NF-kappaB. In a resting state, NF-kappaB dimers are bound to I-kappaB proteins, sequestering NF-kappaB in the cytoplasm. Phosphorylation of I-kappaB targets I-kappaB for ubiquitination and proteasomal degradation, thus releasing the NF-kappaB dimers, which can translocate to the nucleus to bind DNA and regulate transcription. The canonical NF-kappaB pathway is mainly stimulated by proinflammatory cytokines such as IL-1beta, tumor necrosis factor (TNF)-alpha, antigen ligands, and toll-like receptors (TLRs)."" [GOC:bf, PMID:12773372, PMID:34659217]",315,492,46,20972,0.09349593495934959,0.14603174603174604,query_1,['GO:0141124']
GO:CC,GO:0098802,plasma membrane signaling receptor complex,5.57833674404431e-20,True,"""Any protein complex that is part of the plasma membrane and which functions as a signaling receptor."" [GOC:dos]",313,497,44,22155,0.08853118712273642,0.14057507987220447,query_1,"['GO:0043235', 'GO:0098797']"
GO:CC,GO:0060205,cytoplasmic vesicle lumen,5.669707429376453e-20,True,"""The volume enclosed by a cytoplasmic vesicle."" [GOC:dph, GOC:vesicles]",329,497,45,22155,0.09054325955734406,0.13677811550151975,query_1,"['GO:0031410', 'GO:0031983', 'GO:0070013']"
GO:BP,GO:0045937,positive regulation of phosphate metabolic process,5.930973422981348e-20,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",395,492,51,20972,0.10365853658536585,0.1291139240506329,query_1,"['GO:0006796', 'GO:0010562']"
GO:BP,GO:0010562,positive regulation of phosphorus metabolic process,5.930973422981348e-20,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:dph, GOC:tb]",395,492,51,20972,0.10365853658536585,0.1291139240506329,query_1,"['GO:0006793', 'GO:0009893', 'GO:0051174']"
GO:BP,GO:0043122,regulation of canonical NF-kappaB signal transduction,5.97183056481635e-20,True,"""Any process that modulates the canonical NF-kappaB signaling cascade."" [GOC:jl, PMID:12773372]",301,492,45,20972,0.09146341463414634,0.14950166112956811,query_1,"['GO:0007249', 'GO:1902531']"
GO:BP,GO:0002711,positive regulation of T cell mediated immunity,6.015751956774391e-20,True,"""Any process that activates or increases the frequency, rate, or extent of T cell mediated immunity."" [GOC:add]",70,492,25,20972,0.0508130081300813,0.35714285714285715,query_1,"['GO:0002456', 'GO:0002708', 'GO:0002709', 'GO:0002824']"
HPA,HPA:0461442,Skin 1; fibrohistiocytic cells[≥Medium],6.172630909348227e-20,True,Skin 1; fibrohistiocytic cells[≥Medium],698,355,77,11007,0.21690140845070421,0.11031518624641834,query_1,['HPA:0461441']
GO:BP,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,6.291518950720168e-20,True,"""Any process that activates or increases the frequency, rate or extent of phosphatidylinositol 3-kinase/protein kinase B signal transduction."" [GOC:ai]",192,492,37,20972,0.07520325203252033,0.19270833333333334,query_1,"['GO:0043491', 'GO:0051896', 'GO:1902533']"
GO:BP,GO:1902107,positive regulation of leukocyte differentiation,6.291518950720168e-20,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]",192,492,37,20972,0.07520325203252033,0.19270833333333334,query_1,"['GO:0002521', 'GO:1902105', 'GO:1903708']"
GO:BP,GO:1903708,positive regulation of hemopoiesis,6.291518950720168e-20,True,"""Any process that activates or increases the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",192,492,37,20972,0.07520325203252033,0.19270833333333334,query_1,"['GO:0002684', 'GO:0010720', 'GO:0030097', 'GO:0051240', 'GO:1903706']"
GO:CC,GO:0031983,vesicle lumen,6.432386446880622e-20,True,"""The volume enclosed by the membrane or protein that forms a vesicle."" [GOC:mah, GOC:vesicles]",330,497,45,22155,0.09054325955734406,0.13636363636363635,query_1,"['GO:0031982', 'GO:0043233']"
GO:BP,GO:0042592,homeostatic process,1.0998373376448646e-19,True,"""Any biological process involved in the maintenance of an internal steady state. Homeostasis allows cells and organisms to maintain stable internal conditions despite varying external conditions."" [PMID:26265027]",1677,492,109,20972,0.22154471544715448,0.06499701848539058,query_1,['GO:0008150']
GO:BP,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,1.1650086036545151e-19,True,"""Any process that activates or increases the frequency, rate or extent of a canonical NF-kappaB signaling cascade."" [GOC:jl]",221,492,39,20972,0.07926829268292683,0.17647058823529413,query_1,"['GO:0007249', 'GO:0043122', 'GO:1902533']"
GO:BP,GO:0070098,chemokine-mediated signaling pathway,1.3147956446084296e-19,True,"""The series of molecular signals initiated by a chemokine binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",80,492,26,20972,0.052845528455284556,0.325,query_1,"['GO:0007186', 'GO:0019221', 'GO:1990869']"
GO:MF,GO:0042277,peptide binding,1.3343558800714014e-19,True,"""Binding to a peptide, an organic compound comprising two or more amino acids linked by peptide bonds."" [GOC:jl]",237,490,40,20208,0.08163265306122448,0.16877637130801687,query_1,['GO:0005488']
GO:BP,GO:0045765,regulation of angiogenesis,1.356242718544455e-19,True,"""Any process that modulates the frequency, rate or extent of angiogenesis."" [GOC:go_curators]",292,492,44,20972,0.08943089430894309,0.1506849315068493,query_1,"['GO:0001525', 'GO:0022603', 'GO:1901342']"
GO:CC,GO:0005768,endosome,1.806151311811868e-19,True,"""A vacuole to which materials ingested by endocytosis are delivered."" [ISBN:0198506732, PMID:19696797]",1079,497,81,22155,0.16297786720321933,0.07506950880444857,query_1,"['GO:0012505', 'GO:0031410']"
GO:BP,GO:0014002,astrocyte development,1.9852463718854592e-19,True,"""The process aimed at the progression of an astrocyte over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function."" [GOC:dgh, GOC:ef]",39,492,20,20972,0.04065040650406504,0.5128205128205128,query_1,"['GO:0021782', 'GO:0048708']"
GO:BP,GO:0009719,response to endogenous stimulus,3.1896579923092757e-19,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:sm]",1467,492,100,20972,0.2032520325203252,0.0681663258350375,query_1,['GO:0050896']
WP,WP:WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,4.992900009591639e-19,True,Extrafollicular and follicular B cell activation by SARS CoV 2,74,410,30,8899,0.07317073170731707,0.40540540540540543,query_1,['WP:000000']
GO:BP,GO:1904018,positive regulation of vasculature development,6.101966926117199e-19,True,"""Any process that activates or increases the frequency, rate or extent of vasculature development."" [GO_REF:0000058, GOC:TermGenie, PMID:21472453]",167,492,34,20972,0.06910569105691057,0.20359281437125748,query_1,"['GO:0001944', 'GO:0051094', 'GO:0051240', 'GO:1901342']"
GO:CC,GO:0042611,MHC protein complex,6.601008820093027e-19,True,"""A transmembrane protein complex composed of an MHC alpha chain and, in most cases, either an MHC class II beta chain or an invariant beta2-microglobin chain, and with or without a bound peptide, lipid, or polysaccharide antigen."" [GOC:add, GOC:jl, ISBN:0781735149, PMID:15928678, PMID:16153240]",24,497,16,22155,0.03219315895372234,0.6666666666666666,query_1,['GO:0098797']
GO:BP,GO:0007160,cell-matrix adhesion,8.606730673446967e-19,True,"""The binding of a cell to the extracellular matrix via adhesion molecules."" [GOC:hb]",233,492,39,20972,0.07926829268292683,0.16738197424892703,query_1,['GO:0031589']
GO:BP,GO:0051093,negative regulation of developmental process,1.0227422408799424e-18,True,"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",916,492,76,20972,0.15447154471544716,0.08296943231441048,query_1,"['GO:0032502', 'GO:0048519', 'GO:0050793']"
GO:BP,GO:0042116,macrophage activation,1.2564476282541479e-18,True,"""A change in morphology and behavior of a macrophage resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149, PMID:14506301]",105,492,28,20972,0.056910569105691054,0.26666666666666666,query_1,['GO:0002274']
